Order #,Sent Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?
3,4/19/26 11:44 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/19/26 11:44 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/19/26 11:44 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/19/26 11:44 AM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
3,4/19/26 11:44 AM,Dr pepper,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
4,4/19/26 11:48 AM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
4,4/19/26 11:48 AM,Goat Biryani,,Nonveg,Biryani,Biryani,18.99,0.00,18.99,1.0,1.90000000,false
4,4/19/26 11:48 AM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
5,4/19/26 11:49 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
5,4/19/26 11:49 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/19/26 11:49 AM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
6,4/19/26 11:54 AM,Fried Rice,,Entrees,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
7,4/19/26 12:09 PM,Mix Veg Pakora,,Mix Veg Pakora,Appetizer,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
7,4/19/26 12:09 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
7,4/19/26 12:09 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
4,4/19/26 12:10 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
4,4/19/26 12:10 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
8,4/19/26 12:11 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
8,4/19/26 12:11 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
8,4/19/26 12:11 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
8,4/19/26 12:11 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
8,4/19/26 12:11 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
8,4/19/26 12:11 PM,Saag Goat,,Saag,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
8,4/19/26 12:11 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
6,4/19/26 12:25 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
8,4/19/26 12:36 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
8,4/19/26 12:36 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
3,4/19/26 12:59 PM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
12,4/19/26 1:01 PM,Weekend Buffet,,Buffet,Sides,Sides,35.98,0.00,35.98,2.0,3.60000000,false
13,4/19/26 1:04 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
14,4/19/26 1:14 PM,Mix Veg,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
14,4/19/26 1:14 PM,Butter Tandoori Roti,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
14,4/19/26 1:14 PM,Okra Masala,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
14,4/19/26 1:14 PM,Tandoori Roti Plain,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
14,4/19/26 1:14 PM,Kaju Curry,,Veg Curries,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
14,4/19/26 1:14 PM,Chapati,,,,Food,4.99,0.00,4.99,1.0,0E-8,false
14,4/19/26 1:14 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
14,4/19/26 1:14 PM,Channa Masala,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
15,4/19/26 1:16 PM,Paneer 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
15,4/19/26 1:16 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
15,4/19/26 1:16 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
15,4/19/26 1:16 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
15,4/19/26 1:16 PM,Plain Dosa,,Dosa,Bread,Food,11.99,0.00,11.99,1.0,1.20000000,false
15,4/19/26 1:16 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/19/26 1:32 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
16,4/19/26 1:32 PM,Cheese Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
16,4/19/26 1:32 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
17,4/19/26 1:36 PM,Weekend Buffet,,Buffet,Sides,Sides,35.98,0.00,35.98,2.0,3.60000000,false
17,4/19/26 1:36 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
18,4/19/26 1:38 PM,Honey Chili Potatoes,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
18,4/19/26 1:38 PM,Tandoori Chicken Masala,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
18,4/19/26 1:38 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/19/26 1:39 PM,Onion,,Salad,Soup & Salad,,2.99,0.00,2.99,1.0,0.30000000,false
19,4/19/26 1:53 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
19,4/19/26 1:53 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
19,4/19/26 1:53 PM,Unsweetened Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
23,4/19/26 2:30 PM,Fish Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
23,4/19/26 2:30 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
23,4/19/26 2:30 PM,Arnold Parmer,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
24,4/19/26 2:32 PM,6 Pieces,Tandoori Chicken Wings,Tandoori,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
25,4/19/26 2:37 PM,Weekend Buffet,,Buffet,Sides,Sides,143.92,0.00,143.92,8.0,14.40000000,false
25,4/19/26 2:37 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
25,4/19/26 2:37 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
24,4/19/26 2:57 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
24,4/19/26 2:57 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
24,4/19/26 2:57 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
24,4/19/26 2:57 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
23,4/19/26 3:06 PM,Gulabjamun,,Hot,Desserts,Desserts,4.99,0.00,4.99,1.0,0.50000000,false
23,4/19/26 3:06 PM,Kheer,,Cold,Desserts,Desserts,5.49,0.00,5.49,1.0,0.54000000,false
26,4/19/26 5:07 PM,Half Chicken Tandoori,,Tandoori,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
26,4/19/26 5:07 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
26,4/19/26 5:07 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
26,4/19/26 5:07 PM,Chicken Biryani,,Nonveg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
27,4/19/26 5:23 PM,Mulligatawny Soup,,Soup,Soup & Salad,,6.59,0.00,6.59,1.0,0.66000000,false
33,4/19/26 5:55 PM,Garlic Naan,,Naan,Bread,Food,5.49,0.00,5.49,1.0,0.55000000,false
33,4/19/26 5:55 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
28,4/19/26 5:44 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
28,4/19/26 5:44 PM,Garlic Naan,,Naan,Bread,Food,5.49,0.00,5.49,1.0,0.55000000,false
29,4/19/26 5:48 PM,Salmon Tandoori,,Tandoori,Appetizer,Appetizer,18.99,0.00,18.99,1.0,1.90000000,false
29,4/19/26 5:48 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
31,4/19/26 5:52 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
31,4/19/26 5:52 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
35,4/19/26 6:05 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
32,4/19/26 5:54 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
32,4/19/26 5:54 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
32,4/19/26 5:54 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
32,4/19/26 5:54 PM,Kebab Platter,,Platter,Appetizer,Appetizer,28.99,0.00,28.99,1.0,2.90000000,false
32,4/19/26 5:54 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
30,4/19/26 5:58 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
30,4/19/26 5:58 PM,Goat Tikka Masala,,Tikka Masala Curry,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
30,4/19/26 5:58 PM,Chicken Tenders,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
30,4/19/26 5:58 PM,Chicken Tenders,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
30,4/19/26 5:58 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
30,4/19/26 5:58 PM,Saag Goat,,Saag,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
30,4/19/26 5:58 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
30,4/19/26 5:58 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
30,4/19/26 5:58 PM,Plain Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
32,4/19/26 5:59 PM,Coke Zero,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
32,4/19/26 5:59 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
32,4/19/26 5:59 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
34,4/19/26 5:59 PM,Maysur Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
34,4/19/26 5:59 PM,Channa Masala,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
34,4/19/26 5:59 PM,Mix Veg,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,true
34,4/19/26 6:00 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
32,4/19/26 6:14 PM,Masala Fries,,Kids,Kids,,4.99,0.00,4.99,1.0,0.50000000,false
36,4/19/26 6:27 PM,Chicken Tenders,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
36,4/19/26 6:27 PM,Mozzarella Sticks,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
37,4/19/26 6:42 PM,Appetizer Sampler,,Platter,Appetizer,Appetizer,19.99,0.00,19.99,1.0,2.00000000,false
37,4/19/26 6:42 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
37,4/19/26 6:42 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
30,4/19/26 6:55 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
30,4/19/26 6:55 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
38,4/19/26 7:04 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
38,4/19/26 7:04 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
38,4/19/26 7:04 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
38,4/19/26 7:04 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
38,4/19/26 7:04 PM,Raita,,Sides,Sides,Sides,4.99,0.00,4.99,1.0,0.50000000,false
38,4/19/26 7:04 PM,Sambar,,,,Food,4.99,0.00,4.99,1.0,0E-8,false
38,4/19/26 7:04 PM,Flying Horse,,Beer,Beverage,NA Beverage,12.99,0.00,12.99,1.0,1.30000000,false
38,4/19/26 7:12 PM,Flying Horse,,Beer,Beverage,NA Beverage,12.99,0.00,12.99,1.0,1.30000000,false
37,4/19/26 7:20 PM,Gulabjamun,,Hot,Desserts,Desserts,4.99,0.00,4.99,1.0,0.50000000,false
39,4/19/26 7:33 PM,Chicken 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
40,4/19/26 7:48 PM,Tandoori Chicken Masala,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
40,4/19/26 7:48 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
40,4/19/26 7:48 PM,Cheese Naan,,Naan,Bread,Food,11.98,0.00,11.98,2.0,1.20000000,false
40,4/19/26 7:48 PM,Chapati,,,,Food,4.99,0.00,4.99,1.0,0E-8,false
43,4/19/26 7:54 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,5.49,0.00,5.49,1.0,0.55000000,false
43,4/19/26 7:54 PM,Plain Naan,,Naan,Bread,Food,4.39,0.00,4.39,1.0,0.44000000,false
43,4/19/26 7:54 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
41,4/19/26 7:51 PM,Salmon Tandoori,,Tandoori,Appetizer,Appetizer,18.99,0.00,18.99,1.0,1.90000000,false
41,4/19/26 7:51 PM,Cheese Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
41,4/19/26 7:51 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
42,4/19/26 7:51 PM,Chicken Samosa,,Samosa,Appetizer,Appetizer,15.38,0.00,15.38,2.0,1.54000000,false
42,4/19/26 7:51 PM,Lamb Samosa,,Samosa,Appetizer,Appetizer,21.98,0.00,21.98,2.0,2.20000000,false
42,4/19/26 7:51 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,13.18,0.00,13.18,2.0,1.31000000,false
44,4/19/26 7:58 PM,Masala Papad,,Papad,Appetizer,Appetizer,6.99,0.00,6.99,1.0,0.70000000,false
44,4/19/26 7:58 PM,Masala Papad,,Papad,Appetizer,Appetizer,6.99,0.00,6.99,1.0,0.70000000,false
44,4/19/26 7:58 PM,Masala Papad,,Papad,Appetizer,Appetizer,6.99,0.00,6.99,1.0,0.70000000,false
44,4/19/26 7:58 PM,Veg Manchurian,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
44,4/19/26 7:58 PM,Momos Veg,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
44,4/19/26 8:09 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
44,4/19/26 8:09 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
44,4/19/26 8:10 PM,Masala Papad,,Papad,Appetizer,Appetizer,13.98,0.00,13.98,2.0,1.40000000,false
44,4/19/26 8:19 PM,Malai Kofta,,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
44,4/19/26 8:19 PM,Amul cheese butter masala,,Veg Curries,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
44,4/19/26 8:19 PM,Chapati,,,,Food,4.99,0.00,4.99,1.0,0E-8,false
44,4/19/26 8:19 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
44,4/19/26 8:19 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
44,4/19/26 8:19 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
44,4/19/26 8:19 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
39,4/19/26 8:20 PM,Chili Garlic Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
39,4/19/26 8:22 PM,Chili Garlic Naan,,Naan,Bread,Food,17.97,0.00,17.97,3.0,1.80000000,false
39,4/19/26 8:22 PM,Chicken 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
39,4/19/26 8:22 PM,Tandoori Chicken Masala,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
46,4/19/26 8:24 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
46,4/19/26 8:24 PM,Veg Biryani,,Veg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
46,4/19/26 8:24 PM,Chicken 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
46,4/19/26 8:24 PM,Flying Horse,,Beer,Beverage,NA Beverage,12.99,0.00,12.99,1.0,1.30000000,false
44,4/19/26 8:24 PM,Onion,,Salad,Soup & Salad,,2.99,0.00,2.99,1.0,0.30000000,false
48,4/19/26 8:42 PM,Paneer bhurji,,Veg Curries,Entrée,Food,18.69,0.00,18.69,1.0,1.69000000,false
48,4/19/26 8:42 PM,Butter Tandoori Roti,,Roti,Bread,Food,17.56,0.00,17.56,4.0,1.58000000,false
47,4/19/26 8:31 PM,Momos Veg,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
47,4/19/26 8:31 PM,Chili Paneer,,Appetizer,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
47,4/19/26 8:31 PM,Okra Masala,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
47,4/19/26 8:31 PM,Malai Kofta,,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
47,4/19/26 8:31 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
47,4/19/26 8:31 PM,Paneer Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
47,4/19/26 8:31 PM,Amul cheese butter masala,,Veg Curries,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
47,4/19/26 8:31 PM,Garlic Naan,,Naan,Bread,Food,19.96,0.00,19.96,4.0,2.00000000,false
47,4/19/26 8:31 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
47,4/19/26 8:31 PM,Kulcha,,Others,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
47,4/19/26 8:32 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
47,4/19/26 8:32 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
47,4/19/26 8:32 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
40,4/19/26 8:34 PM,Lemonade,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
44,4/19/26 8:38 PM,Onion,,Salad,Soup & Salad,,2.99,0.00,2.99,1.0,0.30000000,false
39,4/19/26 8:42 PM,Butter Milk,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
39,4/19/26 8:42 PM,Butter Milk,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
39,4/19/26 8:49 PM,Maison Perrier Sparking Water,,Soda & Water,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
47,4/19/26 8:51 PM,Onion,,Salad,Soup & Salad,,2.99,0.00,2.99,1.0,0.30000000,false
44,4/19/26 8:56 PM,Butter Milk,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
44,4/19/26 8:56 PM,Butter Milk,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
44,4/19/26 8:56 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
44,4/19/26 8:57 PM,Kulfi,,Cold,Desserts,Desserts,3.99,0.00,3.99,1.0,0.40000000,false
49,4/19/26 8:59 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
49,4/19/26 9:00 PM,Chicken Biryani,,Nonveg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
49,4/19/26 9:00 PM,Tandoori Chicken Masala,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
49,4/19/26 9:00 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
1,4/20/26 12:25 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
1,4/20/26 12:25 PM,Kadhai,,Kadhai,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
1,4/20/26 12:25 PM,Lamb,,KORMA,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
1,4/20/26 12:25 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
2,4/20/26 12:39 PM,Samosa,,Chaat,Appetizer,Appetizer,8.99,0.00,8.99,1.0,0.90000000,false
2,4/20/26 12:39 PM,Mix Veg Pakora,,Mix Veg Pakora,Appetizer,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
2,4/20/26 12:39 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
2,4/20/26 12:39 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
2,4/20/26 12:39 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
2,4/20/26 12:39 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
51,4/20/26 12:59 PM,Aloo Tikki,,Chaat,Appetizer,Appetizer,8.99,0.00,8.99,1.0,0.90000000,false
51,4/20/26 12:59 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
51,4/20/26 12:59 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
51,4/20/26 12:59 PM,Fried Rice,,Entrees,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
3,4/20/26 1:04 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
3,4/20/26 1:04 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
5,4/20/26 5:04 PM,Chili Garlic Naan,,Naan,Bread,Food,6.59,0.00,6.59,1.0,0.66000000,false
5,4/20/26 5:04 PM,Plain Naan,,Naan,Bread,Food,8.78,0.00,8.78,2.0,0.88000000,false
5,4/20/26 5:04 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
7,4/20/26 5:50 PM,Chicken Biryani,,Nonveg,Biryani,Biryani,18.69,0.00,18.69,1.0,1.86000000,false
7,4/20/26 5:50 PM,Chicken Sheekh Kabab,,Sheekh Kabab,Appetizer,Appetizer,15.39,0.00,15.39,1.0,1.54000000,false
6,4/20/26 5:32 PM,Chicken 65 Biryani,,Nonveg,Biryani,Biryani,18.69,0.00,18.69,1.0,1.40000000,false
6,4/20/26 5:32 PM,Lamb Samosa,,Samosa,Appetizer,Appetizer,10.99,0.00,10.99,1.0,0.82000000,false
9,4/20/26 6:17 PM,Veg Platter,,Platter,Appetizer,Appetizer,21.99,0.00,21.99,1.0,2.00000000,false
9,4/20/26 6:17 PM,Gajar Halwa,,Hot,Desserts,Desserts,6.59,0.00,6.59,1.0,0.59000000,false
8,4/20/26 6:12 PM,Chicken 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
8,4/20/26 6:12 PM,Papad,,Papad,Appetizer,Appetizer,3.99,0.00,3.99,1.0,0.40000000,false
8,4/20/26 6:12 PM,Papad,,Papad,Appetizer,Appetizer,3.99,0.00,3.99,1.0,0.40000000,false
8,4/20/26 6:12 PM,Mulligatawny Soup,,Soup,Soup & Salad,,6.99,0.00,6.99,1.0,0.70000000,false
8,4/20/26 6:29 PM,6 Pieces,Tandoori Chicken Wings,Tandoori,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
8,4/20/26 6:29 PM,Cheese Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
